SK_ID_CURR,TARGET
378823,0
305466,0
158091,0
224999,0
440223,0
404544,0
229447,0
302925,1
209569,0
212530,0
327041,0
211854,1
318740,0
304958,0
385227,0
283190,0
319235,0
345071,0
396175,0
281780,0
224121,0
262427,0
131128,0
175424,0
378170,0
102225,1
388822,0
310564,0
120749,0
389690,1
375189,0
231596,1
356127,1
364887,0
120815,0
204994,0
158188,1
127718,0
393145,0
431471,0
101157,0
155269,0
216327,0
306832,0
196455,0
304185,0
319176,0
383327,0
417781,0
442581,0
121925,0
330570,0
225135,0
370141,0
400162,1
355302,0
147174,0
427350,0
380381,0
306578,0
373034,0
176841,0
113196,0
282811,0
164915,0
359168,0
118994,1
451362,0
409837,0
221953,0
154693,0
192619,0
172327,0
131676,0
367684,0
379182,0
173755,0
289304,0
303500,1
216744,0
278697,0
137925,0
129032,0
188761,0
403717,0
230177,0
283773,0
294795,0
388162,0
389236,0
154358,0
344958,0
430377,1
263407,0
247082,0
353065,0
355711,0
409437,0
396421,0
102880,0
383667,0
257190,1
319941,0
446817,0
316106,0
419057,0
412704,0
102079,0
289885,0
443252,0
220034,0
306039,0
330105,0
277648,0
275040,0
325991,0
175475,0
367304,0
305163,0
316706,0
443980,0
139349,0
174999,0
220552,0
341476,0
169216,0
373171,0
109742,0
379727,0
308430,0
403348,0
375737,0
204341,0
175153,0
346412,1
234743,0
119328,0
430640,0
394416,0
355157,0
215819,0
302862,0
284849,0
427735,0
303453,0
132056,0
369498,0
159466,0
205500,0
172398,0
344510,0
368682,0
446184,1
374539,0
447289,1
235654,0
345035,0
319590,0
361078,0
115838,0
319638,0
111259,0
373574,0
126762,0
282820,0
108526,0
343808,0
309634,0
267926,0
216833,0
381652,0
250302,0
401449,0
363584,0
374238,0
170780,0
212612,0
384526,0
213032,0
356708,0
296228,0
109574,0
113388,0
179902,0
171801,0
243286,0
428389,0
334962,0
445466,0
435429,0
253604,0
233399,1
330951,0
157370,0
254523,0
276924,0
367548,0
102845,0
271394,0
374729,0
356622,0
394032,0
229495,0
449612,0
201124,0
229729,0
330502,0
239747,0
202732,0
241984,0
298373,0
345521,0
103267,0
425115,0
179323,1
296341,0
394414,0
447110,0
450079,0
330329,0
225986,0
405845,0
198033,0
382581,0
370334,0
299421,0
203563,0
243645,0
284136,0
362851,0
360693,0
135174,0
367758,0
342433,0
302171,0
409575,0
198873,1
164139,0
301756,0
176577,0
208380,0
162065,0
380271,0
453981,0
227178,0
332995,0
101568,0
428456,1
162716,0
446031,0
104852,1
333772,0
384202,0
335492,0
153619,0
397131,0
387065,0
392133,0
376010,0
136945,0
416611,0
149972,0
316842,0
130510,0
359503,0
119836,0
270209,0
229210,0
280525,0
378722,0
391527,0
265861,1
251930,0
392543,0
195423,0
125850,0
244163,0
143049,1
236333,0
143221,0
417676,0
422359,0
285411,0
406256,0
162972,0
314224,1
389341,0
143211,0
363921,0
288374,0
380534,0
129286,0
337440,0
139432,0
273302,0
307127,0
318494,1
279672,0
442005,0
453729,0
222342,0
394412,0
445994,1
340455,0
241565,0
444210,0
197476,0
435882,0
119623,0
343253,0
343102,0
363127,1
448196,0
320377,0
137759,1
316722,1
123916,0
378421,0
233951,0
194303,0
109006,0
233181,0
300191,0
422873,0
286200,0
324820,0
205167,0
230578,0
190974,0
320627,0
100890,0
176586,0
444870,0
227267,0
167548,0
387248,0
182286,0
296207,0
258355,0
205966,0
193508,0
341602,0
101505,0
159803,0
352282,0
293347,0
125315,0
452756,0
454866,0
149993,0
125398,0
411084,0
144380,0
252124,0
157004,0
243094,0
344258,0
191598,0
357189,0
410398,0
102085,0
379489,0
366594,0
253763,0
267631,0
349980,0
169865,0
153396,0
239547,0
217020,0
110526,0
307503,1
136657,0
197315,0
279985,0
264172,0
177713,0
110426,0
341532,0
403889,0
196608,1
387024,0
227492,1
439102,0
185757,0
321245,0
272749,0
399500,0
411326,0
312645,1
202139,0
368501,0
119016,0
446912,0
431678,0
367609,0
208671,0
397284,0
431390,0
180562,0
317739,0
241065,0
351685,0
186326,0
141293,0
280721,0
230687,0
382986,0
340184,0
296426,1
311176,0
335067,0
285418,0
279130,0
349678,0
162763,0
228710,0
411956,0
369591,0
282296,0
290774,0
207249,0
269681,0
273547,0
407877,0
157339,0
163256,0
454738,0
158808,0
151133,0
235269,0
341890,0
356842,0
171468,0
203658,0
282522,0
230334,1
401146,0
330844,0
277241,0
437354,0
104427,0
132715,0
438512,0
372346,0
333600,0
191631,0
436527,0
438759,0
239838,0
166684,0
122663,0
273523,0
213715,0
344281,1
365930,0
181445,1
354975,0
256682,0
284221,0
318362,0
162474,1
403052,0
331313,0
272895,0
386095,0
218441,0
380116,0
433241,0
244991,0
392030,0
257517,0
136310,0
190787,0
338663,0
314893,0
410744,0
390354,0
241538,0
301822,0
138436,0
120482,0
119417,0
100489,0
145330,0
327608,0
431125,0
254729,0
394420,0
378850,0
242031,1
395776,0
313467,0
415552,1
249590,0
251947,0
133757,0
324007,0
244413,0
177292,0
372859,0
291163,1
361161,0
425873,0
294103,0
295345,0
342104,0
298379,0
444106,0
381188,1
247329,0
127783,0
353201,0
255820,0
364534,0
309275,0
297174,0
448068,0
117000,0
447984,0
399153,0
253240,1
345137,0
267427,1
366684,0
182156,0
397809,0
414699,1
186416,0
132032,0
449461,0
220142,0
170631,0
207128,0
216247,0
319835,0
148608,0
187334,0
384716,1
409216,0
417101,0
280491,0
448870,0
339638,0
377501,0
290024,0
406557,0
120259,0
392473,1
403082,0
310105,1
119204,0
246990,0
260767,0
315520,0
328853,0
136183,0
300648,0
337732,1
171310,0
270092,0
249732,0
217724,0
349196,0
185310,0
256220,0
130230,0
285026,0
303232,0
188034,0
273246,0
217645,0
153248,0
295517,0
431700,0
105743,0
343499,0
124187,0
442570,0
189533,0
418524,0
229603,0
340957,0
251696,0
340928,1
182663,1
402540,0
333165,0
149924,0
407412,0
198505,0
382345,0
158302,0
424543,0
423364,0
253241,0
344866,0
157359,0
231055,0
216204,0
418852,0
198212,0
224659,0
226845,1
423390,0
207798,0
427086,0
220903,0
151704,0
285028,0
451318,0
216092,0
330377,0
156895,0
199020,0
231769,0
375323,0
143226,0
150443,0
171125,0
259726,0
107814,0
197508,0
181953,0
228352,0
103018,0
446233,0
451634,0
448588,0
169900,0
192501,0
418936,0
368195,0
273938,0
188972,0
284830,0
256058,0
393724,0
333014,0
171052,0
122329,0
105021,0
290514,1
314793,0
143358,0
133390,0
286328,0
116869,0
241783,0
291900,0
203801,0
343096,0
357622,0
212434,0
305651,0
278477,0
367460,0
213795,1
434054,0
408541,0
175529,0
362285,0
392080,0
432990,0
170863,0
169970,1
220596,0
371889,0
289409,0
287239,0
334932,0
184788,0
197784,0
186915,0
134322,0
235808,0
239263,0
141878,0
271172,0
343046,0
236521,0
371146,0
308846,0
182656,0
303816,0
254503,0
139807,0
111561,0
196806,0
128025,1
208468,0
251381,0
255802,0
384446,0
281157,0
138759,0
137233,0
379216,0
436184,0
335642,0
359025,0
385326,0
303164,0
110361,0
356175,0
255456,0
432692,0
311659,0
319648,0
437593,0
229040,0
242020,0
186630,0
349555,0
222228,0
391735,0
405030,0
453928,0
445435,0
379431,0
116642,0
262156,0
437885,0
181102,0
318482,1
197520,0
260817,0
174797,0
290878,0
179079,0
260680,0
145624,0
283508,1
364958,1
450565,0
178260,0
364788,0
425256,0
170975,0
169344,0
283603,0
281846,0
293349,0
225577,0
308382,0
211552,1
213086,0
100286,1
143224,0
336503,0
289837,0
299903,0
171380,0
399384,0
284802,0
354160,0
386132,0
338356,0
246600,0
102362,0
328971,0
413200,0
223932,0
119606,0
118664,0
414532,0
152074,0
423476,0
362934,0
331441,0
265203,1
245229,0
291783,0
206482,0
169067,0
367824,0
108096,0
172325,1
451513,0
316426,0
276305,0
163730,0
202768,0
274231,0
346272,0
136825,0
138979,0
171234,0
331402,0
318278,0
239109,0
433850,0
412228,0
229640,0
207228,0
285636,0
396151,0
255398,0
403261,0
324974,0
339195,0
327363,0
177719,0
353796,0
294737,0
262826,0
321289,0
300001,0
399729,0
123306,0
354444,0
282342,0
339991,0
429089,0
376725,0
454475,0
206304,0
150674,0
187270,0
349395,0
262267,0
195417,0
274824,0
249188,0
275001,0
115697,0
324488,0
446348,0
240360,0
363648,0
123156,0
426102,0
261662,0
181993,1
135592,0
429082,0
403865,0
318768,0
162618,0
401785,0
240989,0
269171,0
173332,0
195381,0
409579,0
451089,0
392060,0
431607,0
421437,0
357861,0
148989,0
364559,0
167991,0
270038,0
173935,0
441604,0
377200,0
208641,0
215497,0
434884,0
182844,0
150095,0
169207,0
331994,1
144425,0
330691,0
259505,0
353034,0
248587,0
389842,0
165541,0
141834,0
259622,0
256816,0
122098,0
433708,0
433446,0
132758,1
239977,0
344656,0
146935,0
406698,0
402283,0
102520,0
424469,0
168730,0
239348,0
344931,0
293450,0
156211,0
164175,0
207197,0
141711,0
199760,0
320273,0
409392,0
263524,0
367726,0
451241,0
130376,1
315229,0
224567,0
285687,0
305565,0
187196,0
208574,0
317988,0
146584,0
397921,0
118047,0
125877,0
107960,0
304540,0
147896,0
384442,0
168625,0
317152,0
409113,0
350580,0
252873,0
281051,0
244689,0
296815,0
173933,0
386582,0
185163,0
359920,0
355635,0
190436,1
354108,0
175079,0
122432,0
247664,1
107328,1
418738,0
231045,0
157063,0
423093,0
110645,0
358361,1
112637,0
452895,0
445101,0
139919,1
406995,0
147020,1
388882,0
372755,0
298744,0
170784,0
336608,0
331121,0
121254,0
206057,0
263084,1
310068,0
314909,0
319925,0
147177,0
170886,0
117376,0
242752,0
117066,0
226805,0
239675,0
230707,0
195784,0
107455,0
375297,0
140322,0
154727,0
171834,0
361889,0
348530,0
292424,0
169621,0
306933,0
445816,0
212824,0
303348,0
310973,0
413911,0
352680,1
208137,0
294675,1
303437,0
354619,1
310185,1
173031,0
448859,0
267497,1
335061,0
135993,0
182001,0
403123,0
165859,0
327412,0
140347,0
226910,0
132511,0
237398,0
384350,0
194592,0
148197,0
253721,0
188134,0
413490,0
410383,0
158771,0
332230,1
344194,0
242234,0
175734,0
275182,0
137978,0
449312,0
244444,0
440844,0
443315,0
448848,0
204925,0
426919,0
446776,0
355130,0
440586,0
232596,0
263260,0
268056,0
189861,0
164397,1
145378,0
128260,1
277469,0
113831,0
362362,0
376689,0
411408,0
262011,0
347434,0
275428,0
307564,1
383319,0
247263,0
223917,0
202057,0
417312,0
226231,0
443841,0
346521,0
250936,0
308379,0
151597,0
404570,0
104115,0
260479,0
304974,0
387064,0
436284,0
281230,0
288785,0
393713,0
446262,0
343393,0
376100,0
371719,0
263420,0
385608,0
122337,0
325608,0
219927,1
241137,0
310352,0
217649,0
187790,0
376696,0
417535,0
358923,1
207837,0
190259,0
174909,0
426049,0
303122,0
286802,0
384359,0
421722,0
188932,0
208549,0
245325,0
414199,0
120553,0
170277,0
233029,0
253725,0
184889,1
272037,0
446596,0
422944,0
228312,0
227113,0
379949,0
363740,0
333591,1
172726,0
124800,0
186235,0
391859,0
426759,1
441880,0
405064,0
147098,0
269698,0
109520,0
170518,0
310890,0
144550,0
334538,0
353680,0
180023,0
416681,0
372035,0
363942,0
410983,0
101063,1
349208,0
410854,0
125827,0
325243,0
444685,0
268831,0
445456,0
143653,0
414406,0
125663,0
254632,0
211433,1
310095,0
449669,0
260654,0
205469,0
301129,0
361419,1
150556,0
218529,0
123214,0
324005,0
317977,0
284645,0
157143,1
159846,0
296060,0
179354,0
400663,0
281099,0
217294,0
203837,0
387460,0
310895,0
412674,0
349237,0
148968,0
257731,0
199707,0
245214,0
241319,0
106475,0
159154,0
424950,0
224932,0
370999,0
169932,0
215629,0
257097,0
432074,0
230365,0
149978,0
147257,0
290252,0
203676,0
331995,0
325137,0
322676,0
329783,0
125413,1
381872,0
310374,0
287974,0
376759,0
306546,0
261561,0
305016,0
221976,0
106940,0
218798,0
353359,0
155118,0
101133,0
155271,0
341392,0
334542,0
306882,0
136354,0
320183,0
295181,0
144993,0
179224,0
330045,0
125392,1
112680,0
408319,0
278908,0
268619,0
382244,1
258595,0
215085,0
217489,0
345457,0
451750,0
168235,0
384930,0
346222,0
165413,0
103768,0
110439,0
118537,0
300595,0
271029,0
440949,0
411900,1
283614,0
264842,0
362776,0
274514,0
427778,0
277511,0
264247,0
401560,0
112354,0
451306,0
216506,0
423765,0
385443,0
212743,0
174596,0
384824,0
145239,0
107254,0
325648,0
152659,0
366476,0
307267,0
369662,0
187773,0
144935,0
270059,0
144417,0
308797,0
335868,0
266976,0
437368,0
179546,0
298446,0
119008,0
173642,0
148555,0
414605,0
435883,1
333861,0
281244,0
171955,0
160491,0
201590,0
330023,0
404638,0
253268,0
453780,0
389027,0
277047,0
226289,0
118087,0
192798,0
348841,0
139766,0
332172,0
108317,0
397188,0
278102,0
225988,0
291637,1
453156,1
279637,1
350590,0
223027,0
264146,0
293885,0
221608,0
319254,0
308936,0
150437,1
409729,0
244013,0
120767,0
363486,0
125478,0
133657,0
315704,0
149109,1
266678,0
231083,0
136574,0
413163,0
112616,0
288016,0
124632,0
420042,0
189147,0
116294,0
227562,0
330028,0
409448,0
428011,0
256640,0
347715,0
192053,0
345876,0
121144,0
449031,1
133533,0
454407,0
195329,0
390184,0
254041,0
404009,0
278015,0
214770,0
132084,0
138208,0
266269,0
214305,0
264647,0
126302,0
232326,0
429521,0
294633,0
156949,0
334592,0
377182,0
228628,0
203507,1
205489,0
303923,0
395657,0
388478,0
311895,1
232169,0
184437,0
112159,1
243853,0
216704,1
421540,0
240825,0
128128,0
251787,0
133300,0
285624,0
176650,0
208936,0
143007,0
218879,1
143021,0
125702,0
284237,0
351705,0
107123,0
297633,0
239577,0
406489,0
279117,0
365688,0
249281,0
197641,0
244314,0
218309,0
343179,0
382957,1
367435,0
345221,0
115729,0
217212,0
103266,0
366370,0
233437,0
345253,0
252688,0
313021,0
436523,0
378744,0
245016,0
249404,1
362698,1
247046,0
247078,0
233478,0
329971,1
181043,0
179727,0
169101,0
151890,0
172526,0
348695,0
146981,1
367584,0
277723,0
418146,0
359470,0
163140,0
377703,0
109792,0
406284,0
358290,1
362175,0
174793,0
289320,0
202961,0
417539,0
204526,0
184878,0
280187,0
391399,0
312735,0
227229,0
418489,0
324967,0
270147,0
393813,0
380606,1
368635,0
437217,0
437387,0
133045,0
386960,0
128281,0
281476,0
275681,0
261104,0
289398,0
198903,0
346210,0
284278,0
282164,0
429262,0
241569,0
168928,0
322781,0
104173,0
402721,0
227933,0
157596,0
261758,0
318507,0
375941,0
210336,1
266473,0
317328,0
230648,0
439016,0
309212,0
199189,0
211092,0
281986,0
163914,0
416425,0
218941,0
360909,0
148713,0
292634,0
120086,0
293263,0
114196,0
420560,0
162269,0
339048,0
289931,0
185722,0
251116,0
318457,0
181787,0
152868,1
349505,0
141192,0
424799,0
289896,0
137138,0
179134,0
334443,0
428969,0
104527,0
105952,0
407531,0
163164,0
234682,0
314293,0
158331,0
287960,0
449116,0
160002,1
444332,1
245561,0
445646,0
242227,0
156659,0
365024,0
168129,0
374987,0
141108,0
174455,0
405408,0
261154,0
224456,0
256821,0
272105,1
337765,0
317355,0
270637,0
262644,0
341987,0
390110,0
156544,0
207551,0
294194,0
356137,0
106316,0
403056,1
318648,0
107743,0
161344,0
332757,0
203340,0
293300,0
398526,0
385267,0
221526,0
400465,0
171679,0
323441,0
269906,0
176438,0
330248,0
333373,0
369876,0
184442,0
316813,0
358268,1
149739,0
304160,0
315177,0
380082,0
315106,0
336113,1
254173,0
167190,0
208875,0
362095,0
129304,0
439088,0
180472,0
133369,0
256407,0
355005,0
189471,0
162205,1
314954,0
233462,0
246998,0
208648,0
243441,0
190241,0
270956,0
418424,0
378848,0
284176,0
445758,0
377512,1
248829,1
417072,0
395077,0
258500,0
329492,0
267840,0
446016,0
191879,0
424646,0
415361,0
256485,0
327039,0
419801,0
366923,0
201381,0
244785,0
179022,0
174572,1
430299,0
104576,0
320554,0
272719,0
313892,0
199402,0
256589,0
446211,0
243870,1
160000,0
124340,0
252146,0
251878,0
124082,0
162005,0
286465,0
196519,1
164471,0
331970,0
107980,0
419374,0
432497,0
446381,0
368361,0
417698,0
236432,0
332926,0
314339,0
419532,0
412759,0
132461,0
235943,0
283554,0
334127,0
392607,0
116553,0
452554,0
445072,0
313300,0
189187,0
257538,1
439760,0
154008,0
421927,0
294033,0
129598,0
140882,0
290142,1
158194,0
178988,0
126864,0
362331,0
370189,0
270967,0
363238,0
352069,1
102740,0
210435,0
303461,0
327028,0
321175,0
437814,0
164401,0
315409,1
325987,0
397009,1
223570,0
313495,0
121413,0
178383,0
366803,0
108212,0
425106,0
100392,0
372164,0
319208,0
300629,0
361253,0
423937,0
152596,0
371605,0
129071,0
351805,0
129091,0
415631,1
105496,1
124700,0
112697,0
153192,0
448488,0
387420,0
103895,0
228757,0
278340,0
450783,0
400509,0
445610,0
442880,0
343976,0
276628,1
231397,0
292899,0
104201,0
324580,0
250953,1
432798,0
353021,0
211531,0
232764,0
444235,1
120467,0
273485,0
130831,0
103207,1
116239,0
173089,0
214965,0
173284,0
269874,0
452744,0
386786,0
222107,0
450222,0
394349,0
250401,0
380699,0
265118,0
255109,0
150241,0
271993,0
140154,0
386331,0
198241,0
104918,1
277134,0
256604,0
259843,0
291818,0
281891,0
181001,0
126826,0
298274,1
407788,0
417096,0
182066,0
201005,0
115526,0
444773,0
152212,0
436294,0
187612,1
143785,0
121620,0
435211,0
178924,0
296612,0
170474,0
242700,0
265022,0
117686,0
243898,0
298492,0
291902,0
306415,0
375447,0
348752,0
414130,0
324548,0
222929,0
262005,0
191830,0
354268,1
182741,0
229990,0
100156,0
451517,0
439857,1
346649,0
406929,0
312498,0
197325,0
288397,0
377617,0
302795,1
242127,0
134809,0
286783,0
208047,0
319297,0
111445,0
333103,0
141689,0
413643,1
207237,0
111527,0
259077,0
250322,0
345317,0
155536,0
195599,0
322067,0
193152,0
239829,0
291138,0
321684,0
122600,0
406630,0
279255,0
268420,0
129243,0
175449,0
111628,0
327473,0
328077,0
206743,0
326499,0
296163,0
347132,0
454881,0
236228,0
240912,0
450732,0
260631,0
403164,0
129911,0
447913,0
399199,0
255752,0
296123,0
334977,0
394012,0
370001,0
179163,0
327549,0
336892,0
170039,0
411785,0
171978,0
227199,0
309718,0
454193,0
312593,0
336605,0
436313,0
167918,0
133621,1
357071,1
108984,0
336566,1
434860,0
120317,0
289500,0
434537,0
106317,0
233718,0
251467,0
445585,0
244745,0
384702,0
185923,0
130898,0
391520,0
186424,0
399082,0
285846,0
265737,0
329841,0
442934,0
122884,0
203484,0
199583,0
286339,0
418471,0
368719,0
309258,0
422989,0
360669,0
228532,0
110037,0
452912,0
353897,0
144916,0
408953,0
324773,0
367987,0
428181,0
120114,0
380845,0
293877,0
158029,1
266770,1
117664,0
271264,0
183093,0
335093,1
231159,0
109554,0
151407,1
445534,0
437874,0
378818,1
432068,0
230920,1
450304,0
118738,0
431275,0
361393,0
351296,0
334914,0
441951,0
149123,0
304216,0
454463,1
154517,0
431653,1
202415,0
290171,0
334919,0
205175,0
366135,0
401632,0
320169,0
225072,0
356922,0
177836,0
104603,0
333092,0
286926,0
420094,0
120430,0
302183,0
425021,0
286136,0
312356,0
300661,0
239841,0
107989,0
288460,0
270425,0
234735,0
390032,0
429860,0
331147,0
124455,0
421331,0
327857,0
248768,0
176125,0
151511,0
122559,0
368778,0
168394,0
345675,0
177866,0
252251,0
132097,0
110932,0
419319,0
274352,0
378672,0
352191,0
337350,0
443440,0
151242,0
193978,0
292223,0
207581,0
274132,0
453822,0
373184,1
297841,1
364999,0
111892,0
107306,0
381415,0
151916,0
177830,0
160009,1
175711,0
424512,0
449278,0
453422,0
370421,0
381220,0
445426,0
394078,0
296754,0
244622,0
274220,0
404383,0
176014,0
325555,0
269963,0
314918,0
255294,0
330592,0
377843,0
374033,0
137475,0
278859,0
308224,0
153858,0
352608,0
370145,0
258923,0
113139,0
365259,0
298366,0
246407,0
355192,0
450823,0
158472,0
288406,0
415434,0
203776,0
152511,0
443367,1
211884,0
300065,0
391884,0
332030,0
324131,0
310224,0
303542,0
130628,0
325469,1
249506,0
189444,0
312296,0
136788,0
310682,0
140626,1
186807,0
430340,0
338476,0
260563,0
107041,0
428045,0
134024,0
295992,0
420095,0
132001,0
129268,0
108100,0
277402,0
246897,0
325926,1
405177,0
153558,0
230023,0
333447,0
222129,0
436631,0
174477,0
147188,0
104498,0
446316,0
412388,0
180610,0
367349,0
392966,0
206421,0
231665,0
133036,0
253749,0
353944,0
111867,0
259085,0
290416,0
155772,0
186031,0
456128,0
431660,0
188956,0
400744,0
400160,0
291741,0
136469,1
162850,0
388139,0
178032,0
106836,0
356361,0
247683,0
270931,0
325498,0
293715,0
380619,0
224555,0
383037,0
196474,0
176470,0
144771,0
302264,0
237182,1
390421,0
253842,0
279465,0
360740,1
339021,0
163310,1
196812,0
241128,0
284028,0
204024,1
325449,0
164756,1
234845,1
124480,0
187163,0
276166,1
133180,0
305548,1
131997,0
326748,0
383949,0
262661,0
206011,0
134755,0
188600,0
418300,0
360220,0
253960,0
294647,0
250169,0
415234,0
193251,0
233821,0
151868,0
253148,0
434651,0
367694,0
410946,0
236630,0
120223,0
239602,0
434582,0
207594,0
399861,0
443844,0
445315,0
291392,0
384995,0
435760,0
101565,0
453925,0
263163,0
350955,1
195671,0
145933,0
199847,0
161401,0
332435,0
451583,1
259484,0
444616,0
357901,0
176813,0
355832,0
415618,0
286922,0
249032,0
313075,0
440896,0
418529,0
154944,0
149639,0
100788,0
109027,0
285961,0
296735,0
312680,0
152567,0
391381,0
453103,0
455918,0
267307,0
123256,0
277903,0
214137,0
409471,0
161103,0
455309,0
236050,0
342879,0
171876,0
163557,0
155776,0
282613,0
158249,0
230903,0
390300,0
161859,0
410607,0
145497,0
384651,0
154730,0
144724,0
324883,0
166506,0
260599,0
116841,0
198402,0
359602,0
295601,0
346909,1
132952,0
187981,0
368868,0
271650,0
132263,0
227440,0
197618,0
425187,0
338570,0
273905,0
114031,0
210959,0
215965,0
161943,0
337604,0
184604,0
179620,0
329806,0
113746,0
230414,1
294454,0
224853,0
155162,0
122357,0
343025,0
139962,0
378050,0
332670,0
370877,0
421093,0
246854,0
114308,1
409202,0
108066,0
409635,0
368176,0
315401,0
336288,0
181453,0
211857,1
161197,0
450157,0
196365,0
126143,0
362550,0
338516,0
218710,0
248482,0
388046,0
273229,0
281050,0
140002,0
163780,0
173200,0
125038,0
388931,0
258938,0
188500,0
216620,0
249393,0
329849,0
260157,0
322204,0
116253,0
359090,1
129924,0
190521,0
327443,0
258285,0
246595,0
127089,0
314002,0
216665,0
272244,0
109220,0
334837,0
337124,0
369614,0
227599,0
404817,0
364560,0
240645,0
110255,0
201722,0
191010,0
259114,1
134386,1
140222,0
225551,0
208971,0
232342,0
366301,0
406339,0
441019,0
429312,0
345978,0
176597,0
320045,0
442922,0
233902,0
396144,0
421469,0
218878,0
350507,0
346556,1
110424,0
216170,1
365098,0
154959,0
397125,0
403657,0
125247,0
214816,0
302921,0
444308,0
138667,0
359801,0
342003,0
157228,0
111956,0
428333,0
130326,1
103743,0
310283,0
277559,0
129378,0
158030,0
226937,0
177125,0
435598,0
259388,0
201271,0
134759,1
329947,0
340423,1
286281,0
121892,0
110853,0
342635,0
343923,0
101707,0
188852,0
274316,1
288787,0
150216,0
268792,0
145296,0
121512,0
413620,0
360632,0
382205,0
280847,0
101492,0
213538,1
187526,0
295830,0
261577,0
153375,0
409186,0
163196,0
214492,1
449992,0
260060,0
300471,0
158739,0
390396,0
173753,0
133256,0
442785,0
427392,1
261295,1
342756,0
106443,0
435418,0
219950,0
264174,1
369918,0
392169,0
357119,0
184375,0
302498,0
268630,0
347122,0
409364,0
454689,0
180730,0
215131,0
276849,0
284918,0
104163,0
176007,0
405103,0
309586,0
181990,0
436456,0
240821,0
429639,0
440532,0
406414,0
382634,0
233055,0
315544,1
300727,0
430447,0
455080,0
243738,0
250957,0
114142,0
145503,0
291990,0
192249,0
439829,0
288498,0
367839,0
245861,0
128784,0
203993,0
214049,0
290217,0
406337,0
192287,0
367190,0
174598,0
170711,0
392582,0
325387,0
128639,0
253888,0
373721,1
254931,0
188733,0
374711,0
331625,0
331988,0
172657,0
425288,0
172017,0
252476,1
209807,0
183734,0
132486,0
370191,0
235881,0
184494,0
271123,0
429796,0
176682,0
253063,0
143775,1
259120,0
412171,0
127019,0
336954,0
215324,0
136837,0
290249,1
304873,0
100506,0
320074,0
176261,0
273705,0
345769,0
143477,0
228755,0
232274,0
262637,0
434420,1
246934,0
192378,1
324850,0
262387,0
450175,0
422945,0
211835,0
307525,0
322125,0
255324,0
214501,0
159134,0
223242,1
145914,0
304325,0
356090,0
205698,0
388598,0
323178,0
435803,0
130494,0
452021,0
321712,0
252815,0
368606,0
395013,0
318084,0
216271,0
206638,0
450540,0
263424,0
100361,0
162568,0
230022,0
344682,0
347305,0
241269,0
246107,0
151658,1
233737,1
195063,0
315652,0
421388,0
233557,0
452315,0
428798,1
362019,0
348824,0
172202,0
148776,0
348619,0
284206,0
276034,0
421275,1
232985,0
284737,0
442316,0
426668,0
263916,1
182562,0
429826,0
223706,0
174009,0
121106,0
220296,0
208228,0
124364,0
119000,0
217369,0
237855,0
211038,0
397502,0
319148,0
307081,0
313940,0
191955,0
100974,0
156821,0
294169,0
125296,0
156783,0
113801,0
320803,0
186901,0
392067,0
287099,0
393001,0
182931,0
395422,0
255265,0
307391,1
119819,0
424055,0
336487,0
394710,0
293791,0
229320,0
362797,0
424439,1
434639,0
418282,0
152042,0
190011,1
319098,1
236100,0
372256,0
408704,0
414845,0
410420,0
453933,0
126303,0
136644,0
236172,0
328659,0
278798,0
102782,0
411786,0
147279,0
375432,0
426936,0
363755,0
347518,0
242007,0
377912,0
139502,0
363307,0
351358,0
200307,0
190854,0
422762,0
106693,0
345890,0
132251,0
309991,0
368022,1
141522,0
243754,0
185563,0
336204,1
359793,0
455225,0
346958,0
279746,0
252670,0
394682,0
282195,1
111807,0
454203,0
322323,0
256996,0
278305,0
421148,0
116230,0
109562,1
125199,0
341994,0
251899,0
248016,0
172991,0
270634,1
253915,0
351234,0
281415,0
241329,0
153300,0
347178,0
409591,0
138309,0
344846,0
264434,0
121625,0
215806,1
442848,0
448348,1
404418,0
360118,0
402736,0
185004,0
305196,0
446284,0
342491,0
204276,0
437033,0
440092,0
155677,0
414827,0
424918,0
359559,0
253366,0
291133,1
425339,0
373189,0
137311,0
184719,0
199097,0
420685,0
431224,0
359102,0
113509,0
136420,0
101323,0
237218,0
154024,0
235558,0
103674,0
127127,0
349614,0
181075,0
445128,1
127863,0
332153,0
299042,1
429072,0
114948,0
366409,0
450775,0
318151,0
358297,0
178862,0
359817,0
251994,0
346361,0
397504,0
263360,0
263115,1
354281,0
272331,1
102086,0
277712,0
386646,0
406644,0
119684,0
403934,0
179984,0
117241,0
187562,0
310481,0
295215,1
200097,0
103798,0
237413,0
142696,0
107716,0
255854,0
246465,0
429206,0
121794,0
337853,0
192996,0
431626,0
403643,0
276851,0
303305,0
189189,0
352412,0
432114,0
164223,1
234551,1
290611,0
146019,0
312871,0
431392,0
395869,0
437427,0
221220,1
166913,0
198232,0
432929,0
181234,0
285168,0
193105,0
210698,0
117955,0
434682,0
416926,0
235642,0
419446,0
427974,0
197977,0
402704,0
196287,0
127578,0
417467,0
150435,0
222935,0
377807,0
194120,0
381836,0
165894,0
173471,0
193837,0
265028,0
137902,0
320973,0
174881,0
394771,0
251971,0
257330,0
140280,0
168290,0
173737,0
130203,0
365702,0
444916,0
423886,0
251129,0
420955,0
228465,0
223765,0
175074,0
153548,0
120095,0
362701,0
145982,0
189178,0
183489,0
440988,0
402215,0
133051,0
122987,0
223339,0
123238,1
229679,0
149828,0
